parent_nis,nis,parent_is_sub,population_rel_to_parent,latitude,longitude,name
23039,23039,True,0.33333333333333337,51.016666666666666,4.366666666666666,KAPELLE-OP-DEN-BOS
43007,430071,True,0.5,51.2,3.6333333333333333,LEMBEKE
43007,43007,True,0.5,51.21666666666667,3.6166666666666667,KAPRIJKE
13017,130171,True,0.33333333333333337,51.25,4.9,TIELEN
13017,130172,True,0.33333333333333337,51.21666666666667,4.916666666666667,LICHTAART
13017,13017,True,0.33333333333333326,51.233333333333334,4.966666666666667,KASTERLEE
72018,720181,True,0.22434150772025432,51.13333333333333,5.8,OPHOVEN
72018,720182,True,0.25,51.15,5.816666666666666,KESSENICH
72018,720183,True,0.2756584922797457,51.166666666666664,5.733333333333333,MOLENBEERSEL
72018,72018,True,0.25,51.15,5.733333333333333,KINROOI
44029,440291,True,0.5,51.13333333333333,3.4833333333333334,URSEL
44029,44029,True,0.5,51.13333333333333,3.4166666666666665,KNESSELARE
32010,320101,True,0.19198464122870174,51.11666666666667,2.9166666666666665,ZANDE
32010,320102,True,0.47468202543796506,51.05,2.966666666666667,BOVEKERKE
32010,32010,True,0.33333333333333326,51.083333333333336,2.9833333333333334,KOEKELARE
38014,380141,True,0.03828878580369634,51.1,2.7,WULPEN
38014,380142,True,0.6283778808629703,51.11666666666667,2.6833333333333336,OOSTDUINKERKE
38014,38014,True,0.33333333333333337,51.1,2.65,KOKSIJDE
11024,110241,True,0.5,51.1,4.45,WAARLOOS
11024,11024,True,0.5,51.13333333333333,4.45,KONTICH
32011,320111,True,0.16336310172075802,51.03333333333333,2.966666666666667,WERKEN
32011,320112,True,0.3366913526464822,51.016666666666666,2.966666666666667,ZARREN
32011,320113,True,0.24994554563275975,51.03333333333333,3.0,HANDZAME
32011,32011,True,0.25,51.03333333333333,3.05,KORTEMARK
24054,240541,True,0.26044492674986436,50.916666666666664,5.0,WAANRODE
24054,240542,True,0.25812986073431,50.86666666666667,4.983333333333333,HOELEDEN
24054,240543,True,0.19012479652740097,50.88333333333333,5.0,KERSBEEK-MISKOM
24054,240544,True,0.09130041598842466,50.86666666666667,5.033333333333333,RANSBERG
24054,24054,True,0.19999999999999996,50.916666666666664,5.066666666666666,KORTENAKEN
24055,240551,True,0.13733366808937986,50.88333333333333,4.583333333333333,MEERBEEK
24055,240552,True,0.36900577454180267,50.9,4.55,ERPS-KWERPS
24055,240553,True,0.24366055736881745,50.88333333333333,4.566666666666666,EVERBERG
24055,24055,True,0.2500000000000001,50.88333333333333,4.533333333333333,KORTENBERG
73040,730401,True,0.29952917093142273,50.833333333333336,5.433333333333334,VLIERMAAL
73040,730402,True,0.217482088024565,50.86666666666667,5.416666666666667,VLIERMAALROOT
73040,730403,True,0.19995905834186284,50.833333333333336,5.4,GUIGOVEN
73040,730404,True,0.08302968270214943,50.85,5.416666666666667,WINTERSHOVEN
73040,73040,True,0.20000000000000007,50.86666666666667,5.383333333333334,KORTESSEM
34022,340221,True,0.07436253489509885,50.78333333333333,3.2333333333333334,AALBEKE
34022,340222,True,0.19976904480962385,50.8,3.2333333333333334,MARKE
34022,340223,True,0.01991898581172475,50.733333333333334,3.3333333333333335,KOOIGEM
34022,340224,True,0.1390551702305235,50.81666666666667,3.2333333333333334,BISSEGEM
34022,340225,True,0.0684951218810257,50.766666666666666,3.2666666666666666,ROLLEGEM
34022,340226,True,0.09556580424209285,50.78333333333333,3.283333333333333,BELLEGEM
34022,340227,True,0.2778333381299105,50.85,3.2333333333333334,HEULE
34022,34022,True,0.125,50.833333333333336,3.2666666666666666,KORTRIJK
46013,460131,True,0.2442483581127362,51.13333333333333,4.283333333333333,RUPELMONDE
46013,460132,True,0.4224183085539304,51.15,4.3,BAZEL
46013,46013,True,0.33333333333333337,51.166666666666664,4.316666666666666,KRUIBEKE
45017,450171,True,0.3085585585585585,50.88333333333333,3.55,WANNEGEM-LEDE
45017,450172,True,0.35810810810810806,50.88333333333333,3.5166666666666666,NOKERE
45017,45017,True,0.3333333333333335,50.9,3.533333333333333,KRUISHOUTEM
42010,420101,True,0.5,51.03333333333333,3.9166666666666665,KALKEN
42010,42010,True,0.5,51.03333333333333,3.85,LAARNE
73042,730421,True,0.3031097663472853,50.916666666666664,5.7,REKEM
73042,730422,True,0.19996638090435367,50.86666666666667,5.633333333333333,VELDWEZELT
73042,730423,True,0.11430492519751219,50.916666666666664,5.683333333333334,NEERHAREN
73042,730424,True,0.18261892755084888,50.88333333333333,5.6,GELLIK
73042,73042,True,0.19999999999999996,50.88333333333333,5.65,LANAKEN
24059,240591,True,0.07142857142857141,50.78333333333333,5.083333333333333,NEERLANDEN
24059,240592,True,0.07142857142857141,50.766666666666666,5.083333333333333,ATTENHOVEN
24059,240593,True,0.07142857142857141,50.733333333333334,5.133333333333334,WEZEREN
24059,240594,True,0.07142857142857141,50.71666666666667,5.083333333333333,WALSHOUTEM
24059,240595,True,0.07142857142857141,50.733333333333334,5.083333333333333,WALSBETS
24059,240596,True,0.07142857142857141,50.733333333333334,5.066666666666666,WAASMONT
24059,240597,True,0.07142857142857141,50.766666666666666,5.033333333333333,NEERWINDEN
24059,240598,True,0.07142857142857141,50.766666666666666,5.083333333333333,RUMSDORP
24059,240599,True,0.07142857142857141,50.78333333333333,5.033333333333333,WANGE
24059,2405910,True,0.07142857142857141,50.75,5.05,OVERWINDEN
24059,2405911,True,0.07142857142857141,50.766666666666666,5.033333333333333,LAAR
24059,2405912,True,0.07142857142857141,50.78333333333333,5.0,EZEMAAL
24059,2405913,True,0.07142857142857141,50.78333333333333,5.016666666666667,ELIKSEM
24059,24059,True,0.07142857142857173,50.75,5.083333333333333,LANDEN
42011,420111,True,0.3333333333333333,50.983333333333334,4.083333333333333,WIEZE
42011,420112,True,0.3333333333333333,51.0,4.083333333333333,DENDERBELLE
42011,42011,True,0.33333333333333337,51.0,4.133333333333334,LEBBEKE
41034,410341,True,0.14473292541756244,50.96666666666667,3.95,WANZELE
41034,410342,True,0.14777575657350753,50.96666666666667,3.9333333333333336,SMETLEDE
41034,410343,True,0.37162229204564245,50.95,3.9,OORDEGEM
41034,410344,True,0.1358690259632876,50.96666666666667,3.95,IMPE
41034,41034,True,0.19999999999999996,50.96666666666667,3.9833333333333334,LEDE
36010,360101,True,0.47897926634768745,50.88333333333333,3.183333333333333,SINT-ELOOIS-WINKEL
36010,360102,True,0.1876874003189793,50.86666666666667,3.15,ROLLEGEM-KAPELLE
36010,36010,True,0.33333333333333326,50.85,3.1333333333333333,LEDEGEM
71034,710341,True,0.5,51.11666666666667,5.233333333333333,HEPPEN
71034,71034,True,0.5,51.11666666666667,5.266666666666667,LEOPOLDSBURG
24062,240621,True,0.04409705361758118,50.93333333333333,4.7,WIJGMAAL
24062,240622,True,0.11846932222239626,50.9,4.7,WILSELE
24062,240623,True,0.3652449053116336,50.88333333333333,4.716666666666667,KESSEL-LO
24062,240624,True,0.27218871884838897,50.86666666666667,4.683333333333334,HEVERLEE
24062,24062,True,0.19999999999999996,50.88333333333333,4.7,LEUVEN
12021,120211,True,0.5,51.1,4.616666666666667,KONINGSHOOIKT
12021,12021,True,0.5,51.13333333333333,4.566666666666666,LIER
13019,130191,True,0.2715056285178236,51.266666666666666,4.783333333333333,WECHELDERZANDE
13019,130192,True,0.1806050656660413,51.233333333333334,4.833333333333333,POEDERLEE
13019,130193,True,0.2978893058161351,51.266666666666666,4.866666666666667,GIERLE
13019,13019,True,0.25,51.233333333333334,4.833333333333333,LILLE
44034,440341,True,0.25,51.1,3.9,ZEVENEKEN
44034,440342,True,0.25,51.13333333333333,3.8666666666666667,ZAFFELARE
44034,440343,True,0.25,51.083333333333336,3.8833333333333333,BEERVELDE
44034,44034,True,0.25,51.1,3.8333333333333335,LOCHRISTI
46014,460141,True,0.3333333333333333,51.15,3.966666666666667,EKSAARDE
46014,460142,True,0.3333333333333333,51.13333333333333,3.9833333333333334,DAKNAM
46014,46014,True,0.33333333333333337,51.1,3.9833333333333334,LOKEREN
23045,230451,True,0.33333333333333337,51.0,4.266666666666667,STEENHUFFEL
23045,230452,True,0.33333333333333337,51.016666666666666,4.25,MALDEREN
23045,23045,True,0.33333333333333326,51.0,4.3,LONDERZEEL
44036,440361,True,0.5,51.083333333333336,3.6333333333333333,VINDERHOUTE
44036,44036,True,0.5,51.1,3.6,LOVENDEGEM
24066,240661,True,0.1954356846473029,50.86666666666667,4.8,PELLENBERG
24066,240662,True,0.12972732661529343,50.88333333333333,4.9,BINKOM
24066,240663,True,0.42483698873740366,50.9,4.766666666666667,LINDEN
24066,24066,True,0.25,50.88333333333333,4.85,LUBBEEK
71037,710371,True,0.3333333333333333,51.0,5.15,MELDERT
71037,710372,True,0.3333333333333333,50.96666666666667,5.133333333333334,LINKHOUT
71037,71037,True,0.33333333333333337,50.983333333333334,5.183333333333334,LUMMEN
72021,720211,True,0.20490767735665696,51.06666666666667,5.65,OPOETEREN
72021,720212,True,0.4617589893100098,51.083333333333336,5.7,NEEROETEREN
72021,72021,True,0.33333333333333326,51.1,5.816666666666666,MAASEIK
23047,230471,True,0.5,50.9,4.433333333333334,DIEGEM
23047,23047,True,0.5,50.916666666666664,4.433333333333334,MACHELEN
43010,430101,True,0.06147146690971696,51.25,3.4166666666666665,MIDDELBURG
43010,430102,True,0.6051951997569498,51.2,3.4833333333333334,ADEGEM
43010,43010,True,0.33333333333333326,51.21666666666667,3.45,MALDEGEM
12025,120251,True,0.27183657786885246,51.016666666666666,4.516666666666667,MUIZEN
12025,120252,True,0.14744492827868852,51.03333333333333,4.416666666666667,LEEST
12025,120253,True,0.205078125,51.016666666666666,4.45,HOMBEEK
12025,120254,True,0.11323855874316938,51.05,4.416666666666667,HEFFEN
12025,120255,True,0.09573514344262295,51.06666666666667,4.45,WALEM
12025,12025,True,0.16666666666666674,51.03333333333333,4.483333333333333,MECHELEN
23050,230501,True,0.5,50.95,4.316666666666666,WOLVERTEM
23050,23050,True,0.5,50.93333333333333,4.333333333333333,MEISE
44040,440401,True,0.5,50.983333333333334,3.8,GONTRODE
44040,44040,True,0.5,51.0,3.8,MELLE
34027,340271,True,0.24510477936495811,50.78333333333333,3.1666666666666665,REKKEM
34027,340272,True,0.4215618873017085,50.8,3.183333333333333,LAUWE
34027,34027,True,0.33333333333333337,50.8,3.1166666666666667,MENEN
23052,230521,True,0.3333333333333333,50.916666666666664,4.283333333333333,HAMME
23052,230522,True,0.3333333333333333,50.93333333333333,4.266666666666667,BRUSSEGEM
23052,23052,True,0.33333333333333337,50.95,4.233333333333333,MERCHTEM
44043,440431,True,0.20715865118850196,50.96666666666667,3.716666666666667,SCHELDERODE
44043,440432,True,0.08153676064123826,50.95,3.75,MUNTE
44043,440433,True,0.19444444444444445,50.95,3.7,MELSEN
44043,440434,True,0.10364842454394693,50.983333333333334,3.7666666666666666,LEMBERGE
44043,440435,True,0.24654505251520176,50.96666666666667,3.75,BOTTELARE
44043,44043,True,0.16666666666666663,51.0,3.75,MERELBEKE
35011,350111,True,0.1111111111111111,51.166666666666664,2.7666666666666666,WESTENDE
35011,350112,True,0.1111111111111111,51.15,2.75,LOMBARDSIJDE
35011,350113,True,0.1111111111111111,51.15,2.85,SLIJPE
35011,350114,True,0.1111111111111111,51.13333333333333,2.8833333333333333,SINT-PIETERS-KAPELLE
35011,350115,True,0.1111111111111111,51.11666666666667,2.8333333333333335,SCHORE
35011,350116,True,0.1111111111111111,51.13333333333333,2.8166666666666664,MANNEKENSVERE
35011,350117,True,0.1111111111111111,51.18333333333333,2.8833333333333333,LEFFINGE
35011,350118,True,0.1111111111111111,51.18333333333333,2.8333333333333335,WILSKERKE
35011,35011,True,0.11111111111111094,51.18333333333333,2.8166666666666664,MIDDELKERKE
36012,360121,True,0.5,50.85,3.1,DADIZELE
36012,36012,True,0.5,50.9,3.066666666666667,MOORSLEDE
44048,440481,True,0.5,50.95,3.65,EKE
44048,44048,True,0.5,50.96666666666667,3.6,NAZARETH
72025,720251,True,0.5,51.233333333333334,5.483333333333333,SINT-HUIBRECHTS-LILLE
72025,72025,True,0.5,51.233333333333334,5.433333333333334,NEERPELT
44049,440491,True,0.11283200207805699,51.03333333333333,3.55,VOSSELARE
44049,440492,True,0.16665043184622377,51.03333333333333,3.5166666666666666,POESELE
44049,440493,True,0.16665043184622377,51.083333333333336,3.5833333333333335,MERENDREE
44049,440494,True,0.22055003571660495,51.05,3.5666666666666664,LANDEGEM
44049,440495,True,0.16665043184622377,51.06666666666667,3.533333333333333,HANSBEKE
44049,44049,True,0.16666666666666685,51.03333333333333,3.55,NEVELE
71045,710451,True,0.2766821345707657,50.9,5.216666666666667,WIJER
71045,710452,True,0.13855858468677495,50.86666666666667,5.166666666666667,BINDERVELD
71045,710453,True,0.3347592807424594,50.88333333333333,5.233333333333333,KOZEN
71045,71045,True,0.25,50.86666666666667,5.2,NIEUWERKERKEN
38016,380161,True,0.2121212121212121,51.13333333333333,2.783333333333333,SINT-JORIS
38016,380162,True,0.45454545454545453,51.11666666666667,2.7666666666666666,RAMSKAPELLE
38016,38016,True,0.33333333333333337,51.13333333333333,2.75,NIEUWPOORT
12026,120261,True,0.5183946488294315,51.13333333333333,4.633333333333333,KESSEL
12026,120262,True,0.14827201783723523,51.13333333333333,4.683333333333334,BEVEL
12026,12026,True,0.33333333333333326,51.15,4.666666666666667,NIJLEN
41048,410481,True,0.04341428692843787,50.85,3.95,ASPELARE
41048,410482,True,0.08332270950195479,50.8,4.066666666666666,NEIGEM
41048,410483,True,0.08332270950195479,50.85,4.0,OUTER
41048,410484,True,0.16921638619751828,50.81666666666667,4.033333333333333,MEERBEKE
41048,410485,True,0.08332270950195479,50.81666666666667,3.95,VOORDE
41048,410486,True,0.10809748427672956,50.8,4.016666666666667,DENDERWINDEKE
41048,410487,True,0.08332270950195479,50.85,3.966666666666667,NEDERHASSELT
41048,410488,True,0.009553480367159613,50.8,4.05,LIEFERINGE
41048,410489,True,0.08332270950195479,50.81666666666667,4.0,POLLARE
41048,4104810,True,0.08332270950195479,50.85,4.05,OKEGEM
41048,4104811,True,0.08644877188509265,50.81666666666667,3.966666666666667,APPELTERRE-EICHEM
41048,41048,True,0.08333333333333326,50.833333333333336,4.016666666666667,NINOVE
35013,350131,True,0.5289252212496082,51.2,2.9166666666666665,STENE
35013,350132,True,0.13774144541705854,51.2,2.9833333333333334,ZANDVOORDE
35013,35013,True,0.33333333333333326,51.233333333333334,2.9166666666666665,OOSTENDE
44052,440521,True,0.16666666666666666,50.93333333333333,3.783333333333333,SCHELDEWINDEKE
44052,440522,True,0.16666666666666666,50.96666666666667,3.783333333333333,MOORTSELE
44052,440523,True,0.16666666666666666,50.96666666666667,3.8,LANDSKOUTER
44052,440524,True,0.16666666666666666,50.96666666666667,3.8166666666666664,GIJZENZELE
44052,440525,True,0.16666666666666666,50.93333333333333,3.783333333333333,BALEGEM
44052,44052,True,0.16666666666666674,50.95,3.8,OOSTERZELE
31022,310221,True,0.13406605668377594,51.11666666666667,3.216666666666667,WAARDAMME
31022,310222,True,0.4757587592055345,51.1,3.2,RUDDERVOORDE
31022,310223,True,0.14017518411068958,51.1,3.2666666666666666,HERTSBERGE
31022,31022,True,0.25,51.15,3.2333333333333334,OOSTKAMP
23060,230601,True,0.5,50.95,4.166666666666667,MAZENZELE
23060,23060,True,0.5,50.96666666666667,4.183333333333334,OPWIJK
45035,450351,True,0.07692307692307693,50.833333333333336,3.65,VOLKEGEM
45035,450352,True,0.07692307692307693,50.88333333333333,3.65,WELDEN
45035,450353,True,0.07692307692307693,50.86666666666667,3.65,NEDERENAME
45035,450354,True,0.07692307692307693,50.9,3.6,MULLEM
45035,450355,True,0.07692307692307693,50.81666666666667,3.5666666666666664,MELDEN
45035,450356,True,0.07692307692307693,50.85,3.6666666666666665,MATER
45035,450357,True,0.07692307692307693,50.833333333333336,3.6,LEUPEGEM
45035,450358,True,0.07692307692307693,50.88333333333333,3.6333333333333333,HEURNE
45035,450359,True,0.07692307692307693,50.85,3.6333333333333333,ENAME
45035,4503510,True,0.07692307692307693,50.86666666666667,3.6166666666666667,EINE
45035,4503511,True,0.07692307692307693,50.833333333333336,3.6166666666666667,EDELARE
45035,4503512,True,0.07692307692307693,50.85,3.6,BEVERE
45035,45035,True,0.0769230769230771,50.85,3.6,OUDENAARDE
