id,province,population,x_coord,y_coord,latitude,longitude
0,21,1021,0,0,51.216667,10.933333,Clingen
0,5,33798,0,0,52.85,8.05,Cloppenburg
0,10,41071,0,0,50.266667,10.966667,Coburg
0,7,5332,0,0,50.146944,7.166667,Cochem
0,1,36374,0,0,51.95,7.166667,Coesfeld
0,8,8720,0,0,51.129167,12.806944,Colditz
0,1,,0,0,50.936389,6.952778,Cologne
0,11,12184,0,0,51.883333,12.433333,Coswig
0,8,20841,0,0,51.133333,13.583333,Coswig
0,2,33768,0,0,49.134722,10.070556,Crailsheim
0,2,4731,0,0,49.466667,10.033333,Creglingen
0,15,2359,0,0,51.051389,10.244722,Creuzburg
0,41,4902,0,0,49.843986,11.622675,Creußen
0,8,18982,0,0,50.818056,12.3875,Crimmitschau
0,16,4880,0,0,53.583333,11.65,Crivitz
0,5,48264,0,0,53.861111,8.694444,Cuxhaven
0,64,4202,0,0,50.739722,7.968333,Daaden
0,10,46914,0,0,48.260278,11.434167,Dachau
0,8,4332,0,0,51.366667,13,Dahlen
0,0,4994,0,0,51.866667,13.433056,Dahme
0,65,4595,0,0,49.15,7.783333,Dahn
0,5,16872,0,0,52.520833,8.198611,Damme
0,5,8932,0,0,53.083333,11.083333,Dannenberg
0,16,4432,0,0,53.883333,12.833333,Dargun
0,18,157437,0,0,49.866667,8.65,Darmstadt
0,5,10223,0,0,51.803333,9.690278,Dassel
0,66,4076,0,0,53.910556,10.972222,Dassow
0,1,34555,0,0,51.653889,7.341667,Datteln
0,7,7994,0,0,50.198611,6.831944,Daun
0,10,32782,0,0,48.833333,12.966667,Deggendorf
0,67,3779,0,0,49.4075,8.186389,Deidesheim
0,1,31949,0,0,51.766667,8.566667,Delbrück
0,8,24815,0,0,51.526389,12.3425,Delitzsch
0,5,76323,0,0,53.050556,8.631667,Delmenhorst
0,16,11052,0,0,53.905,13.043889,Demmin
0,11,82919,0,0,51.833333,12.25,Dessau-Roßlau
0,1,73899,0,0,51.933333,8.883333,Detmold
0,33,7280,0,0,49.8,10.183333,Dettelbach
0,18,15592,0,0,49.9,8.85,Dieburg
0,37,5229,0,0,51.46,8.98,Diemelstadt
0,5,16692,0,0,52.607222,8.371111,Diepholz
0,7,5663,0,0,50.548889,7.659444,Dierdorf
0,23,6703,0,0,48.211944,10.073333,Dietenheim
0,43,6094,0,0,49.033333,11.583333,Dietfurt a.d. Altmühl
0,18,33903,0,0,50.016667,8.783333,Dietzenbach
0,7,12073,0,0,50.370833,8.015833,"Diez, Germany"
0,14,23542,0,0,50.733333,8.283333,Dillenburg
0,49,20385,0,0,49.35,6.733333,Dillingen
0,10,18538,0,0,48.566667,10.466667,Dillingen an der Donau
0,15,4324,0,0,51.315556,10.319444,Dingelstädt
0,10,19311,0,0,48.633333,12.5,Dingolfing
0,10,11600,0,0,49.070833,10.319444,Dinkelsbühl
0,5,12914,0,0,52.666667,8.133333,Dinklage
0,68,67726,0,0,51.566667,6.733333,Dinslaken
0,8,14478,0,0,50.893333,13.666667,Dippoldiswalde
0,5,9390,0,0,52.116667,8.2,"Dissen, Lower Saxony"
0,2,24633,0,0,48.826389,9.066667,Ditzingen
0,0,9179,0,0,51.616667,13.566667,Doberlug-Kirchhain
0,8,6325,0,0,50.954722,13.8575,Dohna
0,69,2503,0,0,51.65,12.883333,Dommitzsch
0,2,21746,0,0,47.953056,8.503333,Donaueschingen
0,10,19749,0,0,48.7,10.8,Donauwörth
0,2,10769,0,0,48.683333,9.816667,Donzdorf
0,10,14494,0,0,48.266667,12.15,Dorfen
0,68,64016,0,0,51.1,6.816667,Dormagen
0,70,5450,0,0,51.053889,11.7075,Dornburg-Camburg
0,29,6028,0,0,48.349444,8.512222,Dornhan
0,2,7992,0,0,48.466667,8.5,Dornstetten
0,1,75196,0,0,51.66,6.964167,Dorsten
0,1,,0,0,51.516667,7.466667,Dortmund
0,5,4345,0,0,51.5,9.766667,Dransfeld
0,71,5610,0,0,51.65,14.216667,Drebkau/Drjowk
0,18,41042,0,0,50,8.7,Dreieich
0,55,15471,0,0,51.794444,7.739167,Drensteinfurt
0,8,,0,0,51.033333,13.733333,Dresden
0,1,11837,0,0,51.033333,7.766667,Drolshagen
0,5,21072,0,0,51.5125,10.259722,Duderstadt
0,1,,0,0,51.435147,6.762692,Duisburg
0,57,23823,0,0,51.119444,13.112778,Döbeln
0,71,3291,0,0,51.616667,14.6,Döbern
0,72,3046,0,0,53.138333,11.263333,Dömitz
0,1,46523,0,0,51.830833,7.278333,Dülmen
0,1,90066,0,0,50.8,6.483333,Düren
0,1,,0,0,51.233333,6.783333,Düsseldorf
0,21,2623,0,0,51.283333,10.733333,Ebeleben
0,2,14751,0,0,49.466667,8.983333,Eberbach
0,73,6851,0,0,49.766667,11.166667,Ebermannstadt
0,33,7333,0,0,50.1,10.793611,Ebern
0,22,15206,0,0,48.714722,9.523611,Ebersbach an der Fils
0,47,12265,0,0,51,14.6,Ebersbach-Neugersdorf
0,10,12116,0,0,48.083333,11.966667,Ebersberg
0,0,40019,0,0,52.833056,13.833056,Eberswalde
0,11,2449,0,0,51.116667,11.55,Eckartsberga
0,9,21942,0,0,54.474167,9.837778,Eckernförde
0,7,6719,0,0,49.283333,8.133333,Edenkoben
0,11,3394,0,0,51.95,11.433333,Egeln
0,10,13532,0,0,48.403889,12.764167,Eggenfelden
0,16,4800,0,0,53.683333,14.083333,Eggesin
0,2,25503,0,0,48.283333,9.723611,Ehingen
0,8,4762,0,0,50.646111,12.969722,Ehrenfriedersdorf
0,33,3035,0,0,49.723881,10.000931,Eibelstadt
0,74,7536,0,0,50.495556,12.5975,Eibenstock
0,10,13457,0,0,48.891944,11.183889,Eichstätt
0,8,15578,0,0,51.460833,12.635833,Eilenburg
0,5,31338,0,0,51.816667,9.866667,Einbeck
0,15,42588,0,0,50.976111,10.320556,Eisenach
0,7,9311,0,0,49.561389,8.0725,Eisenberg
0,15,12199,0,0,50.966667,11.9,Eisenberg
0,0,26325,0,0,52.145,14.672778,Eisenhüttenstadt
0,27,5636,0,0,50.416667,10.916667,Eisfeld
0,11,24198,0,0,51.516667,11.55,Eisleben
0,2,20177,0,0,48.693333,9.706667,Eislingen
0,3,3713,0,0,49.016667,10.966667,Ellingen
0,52,5583,0,0,51.585556,10.668056,Ellrich
0,2,26574,0,0,48.961111,10.130556,Ellwangen
0,9,49206,0,0,53.751944,9.651111,Elmshorn
0,13,21264,0,0,50.933333,6.566667,Elsdorf
0,75,9094,0,0,53.233333,8.466667,Elsfleth
0,76,4119,0,0,50.6,12.166667,Elsterberg
0,0,8118,0,0,51.457778,13.523889,Elsterwerda
0,77,2807,0,0,51.220833,14.130833,Elstra
0,74,2900,0,0,50.576944,12.867222,Elterlein
0,33,5256,0,0,49.966667,10.666667,Eltmann
0,18,16999,0,0,50.025556,8.119167,Eltville
0,2,7161,0,0,48.174722,8.071667,Elzach
0,78,8767,0,0,52.116667,9.733333,Elze
0,5,50694,0,0,53.366944,7.206111,Emden
0,79,4748,0,0,50.155278,7.551667,Emmelshausen
0,29,27383,0,0,48.121389,7.849167,Emmendingen
0,1,30852,0,0,51.835,6.245278,Emmerich
0,55,36288,0,0,52.172778,7.534444,Emsdetten
0,29,9225,0,0,48.140833,7.706389,Endingen
